"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RBM7",0.233123333333333,8.63719166666667,2.70500972417884,0.0203912954846796,0.0456473472487465,-4.78815741631111
"EML2",0.261849999999999,8.23345166666667,2.70490331238869,0.0203951814156405,0.0456506251325384,-4.78834581636262
"NEDD4",-0.207533333333332,10.3478666666667,-2.7038547593509,0.0204335116019046,0.0457309898144965,-4.79020217966322
"MTNR1A",-0.2079,7.05697333333333,-2.70377558173705,0.0204364088620879,0.0457320445701826,-4.79034235019102
"SLC9A5",0.188073333333334,8.11828,2.70347639643015,0.0204473603006063,0.0457511203592557,-4.79087199951706
"ZBED8",0.366826666666665,7.98517,2.70276125199241,0.0204735611633492,0.0458043082708635,-4.79213797549157
"EEA1",0.266466666666666,10.5561,2.70213157561952,0.0204966582632964,0.0458505405151774,-4.79325259654653
"DUS2",-0.206283333333333,9.99749166666667,-2.70194219785752,0.0205036098609984,0.0458606489665022,-4.79358781313368
"SNRK",-0.194086666666662,9.87623,-2.70182085957119,0.0205080651228687,0.0458651721000353,-4.79380259089893
"LYPLA2",0.20156666666667,11.64655,2.70174798065004,0.0205107415298303,0.045865716320146,-4.79393159105469
"GBE1",-0.205363333333333,9.82453833333333,-2.70113804094053,0.020533154543173,0.0459103897869,-4.79501119405623
"TRIM21",0.265606666666665,8.00087333333333,2.70047369660183,0.0205575943390989,0.0459595838337705,-4.79618703785169
"MIR98",0.257703333333335,4.59839166666667,2.69977726690631,0.0205832454342143,0.0460074783919513,-4.79741960745024
"SMOC2",-0.198673333333334,6.00055333333333,-2.69974423454766,0.0205844628788802,0.0460074783919513,-4.79747806785677
"EPB41L4A-DT",-0.239676666666666,7.904215,-2.69969332902524,0.0205863391987751,0.0460074783919513,-4.79756815976212
"ABCC8",-0.19518,7.09755333333333,-2.69914236755112,0.0206066578609562,0.0460437560698121,-4.79854322181793
"TBC1D12",0.260730000000004,8.96094833333333,2.69912026164283,0.0206074735093806,0.0460437560698121,-4.79858234282325
"ZFYVE19",0.217653333333335,8.65931,2.69905451948627,0.0206098994067728,0.0460437560698121,-4.79869868686592
"NAA60",0.195476666666671,10.1081283333333,2.698908992503,0.0206152703850966,0.0460460969839209,-4.79895622424398
"GPRASP3",0.221983333333331,7.091445,2.69885630279361,0.0206172153512005,0.0460460969839209,-4.79904946790116
"OAS3",-0.255600000000001,9.38893,-2.69882759490603,0.0206182751387871,0.0460460969839209,-4.79910027137375
"TIPARP",-0.194333333333335,10.7543333333333,-2.69837366075857,0.0206350398620353,0.0460780782325548,-4.79990357014772
"UBA6",-0.286766666666667,10.56785,-2.6979646664191,0.0206501564318348,0.0461063720119054,-4.80062731817471
"LILRB5",-0.20993,7.08462166666667,-2.69738003262182,0.0206717837487122,0.0461440348339804,-4.80166183533322
"PTGES",-0.201336666666668,9.78371833333333,-2.69737633667707,0.020671920543895,0.0461440348339804,-4.80166837521029
"MMP28",0.201136666666668,7.231295,2.69672218740638,0.0206961462037589,0.0461926417342007,-4.80282584630944
"PMPCB",0.216633333333334,11.6985166666667,2.6964939475826,0.0207046054182492,0.0462060514667238,-4.80322968711271
"DDX52",-0.227466666666665,11.4735666666667,-2.69587969486952,0.020727388381883,0.0462514202635981,-4.80431649299007
"FLNB",0.182466666666667,11.6191,2.69511265354749,0.0207558732304668,0.0463095000908426,-4.80567355869521
"NR4A3",0.211713333333333,6.94476,2.69384399130897,0.0208030714079306,0.0464093135042485,-4.8079179288881
"CST3",0.203666666666667,11.6399,2.69373091711102,0.0208072832759541,0.0464132170198807,-4.80811795612226
"COPS7B",-0.189499999999997,9.91140666666667,-2.69355459771796,0.0208138526314519,0.0464223776568267,-4.80842986009183
"SLC43A1",-0.1944,9.03442,-2.69333827874778,0.02082191510845,0.0464348659303668,-4.80881251643756
"SH3D21",0.201089999999999,8.110705,2.69299253867379,0.0208348076946231,0.0464581215816585,-4.8094240984652
"CUL3",-0.197466666666665,11.1004,-2.69269646536048,0.0208458545006116,0.0464772564389153,-4.80994781177302
"SNORD49A",-0.332633333333334,8.89751666666667,-2.69216734145839,0.0208656111185961,0.0465158035946849,-4.8108837302571
"AKR7L",-0.266713333333333,6.26473,-2.69199405381836,0.0208720854251155,0.0465247348171754,-4.81119023454904
"DOK2",-0.26092,7.23563333333334,-2.69177456923638,0.020880288580177,0.0465375171464787,-4.81157844431873
"CABP2",-0.280129999999998,8.60648166666667,-2.69153940238831,0.0208890813976343,0.0465453714296282,-4.81199438459738
"ZC3H13",-0.193256666666665,10.038405,-2.69151634190913,0.0208899438193979,0.0465453714296282,-4.81203517132952
"NFS1",0.18096666666667,10.9067166666667,2.6914822203598,0.0208912199706161,0.0465453714296282,-4.81209552148236
"ANKRD52",-0.181566666666667,10.6563166666667,-2.69135098204089,0.0208961290236461,0.0465505029463369,-4.81232763879717
"NCOR2",0.191020000000002,9.61973,2.69128862413049,0.0208984619614264,0.0465505029463369,-4.81243792856182
"NOXO1",-0.220366666666665,7.73191333333333,-2.69090490733535,0.0209128232749867,0.0465769886054791,-4.81311658040939
"TRMT5",-0.218920000000001,9.46895333333334,-2.68971693075936,0.0209573475036719,0.0466706388413136,-4.81521754096742
"OR51E2",-0.258730000000001,5.540195,-2.68786696493225,0.0210268694379473,0.0468163687891913,-4.81848886040283
"SMIM7",0.187866666666668,11.4177,2.68780124709686,0.021029343317818,0.0468163687891913,-4.81860506154868
"KRTAP13-4",-0.274820000000001,7.14052666666667,-2.68777748996738,0.0210302377012823,0.0468163687891913,-4.81864706835112
"MATCAP1",0.249079999999999,8.82819666666667,2.68740933130552,0.0210441025673606,0.0468417023848525,-4.81929802805739
"RPL13",0.212666666666669,11.1730333333333,2.68732036296741,0.0210474544752635,0.0468436321503178,-4.8194553346378
"ZNF750",-0.19434,6.11054333333333,-2.68694601136684,0.0210615640729639,0.0468695011615443,-4.82011722083709
"STAP1",-0.23453,4.49308166666667,-2.68667471549674,0.0210717952739942,0.0468867342670048,-4.8205968835575
"ANXA5",0.208333333333334,12.9313666666667,2.6863031685819,0.0210858151610519,0.0469123924939206,-4.82125377807106
"BICDL1",-0.250260000000001,7.08060666666667,-2.68563427361731,0.0211110784116383,0.0469630563060885,-4.82243633591272
"USP35",0.262360000000001,8.30121333333333,2.68496311269901,0.0211364573634519,0.0470057346087657,-4.82362283810964
"GMDS",-0.198676666666664,9.310925,-2.68495988845523,0.0211365793563062,0.0470057346087657,-4.82362853789345
"CFAP45",-0.187116666666668,7.30644166666667,-2.68492910792255,0.0211377440071353,0.0470057346087657,-4.82368295131949
"LCAL1",-0.35836,5.93468666666667,-2.68430674863329,0.0211613060069854,0.0470525807428264,-4.82478312206046
"REPS1",-0.200466666666664,10.3127,-2.68410298046049,0.0211690261475584,0.0470641952951555,-4.82514332007262
"NDUFA13",0.201143333333333,9.128765,2.68398771110944,0.021173394578457,0.0470683562734072,-4.82534707748489
"AKIRIN1",-0.187199999999997,10.6385666666667,-2.68377195207314,0.0211815737251361,0.0470809864747719,-4.82572846192004
"BPIFA2",-0.270126666666667,6.22463333333333,-2.68243083940287,0.02123248376325,0.0471871145282198,-4.8280989232924
"RBM22",-0.2102,10.8462333333333,-2.68238235112927,0.0212343266958192,0.0471871145282198,-4.82818462328601
"HLF",0.223256666666668,6.598675,2.68189575973808,0.0212528297332553,0.0472226654056573,-4.82904462518361
"PRRT3",0.19623666666667,7.331815,2.68177616820917,0.0212573797420283,0.0472272086643459,-4.8292559863105
"TNFSF14",-0.262076666666668,7.535075,-2.68047364023087,0.0213069985228802,0.047331867682632,-4.8315578923068
"GPR26",-0.217846666666665,6.2165,-2.68011245384607,0.0213207779240382,0.0473568969772645,-4.83219616105171
"YTHDF1",-0.205299999999996,11.3170833333333,-2.67947373612356,0.0213451668455829,0.0474010581360082,-4.83332482363741
"LGALS2",-0.228563333333332,6.695245,-2.67946007054225,0.0213456889563722,0.0474010581360082,-4.83334897113566
"PHF13",-0.177746666666668,8.55849333333333,-2.67883040765244,0.0213697597349382,0.0474489211735359,-4.83446157649406
"IRF5",0.247363333333336,6.82451166666667,2.67846896062176,0.02138358928054,0.0474740362180497,-4.8351002233469
"PURB",-0.201033333333331,10.6248833333333,-2.67773661783192,0.0214116370535219,0.0475253666290482,-4.8363941564232
"MGMT",0.20623,8.820035,2.67773361593879,0.0214117520969978,0.0475253666290482,-4.83639946013654
"LDB3",0.251203333333335,7.245625,2.6776404888334,0.0214153213706398,0.0475276928605994,-4.83656399550716
"ZNF792",0.220239999999999,7.78495333333333,2.6774734633159,0.0214217244166655,0.0475363068838801,-4.83685909029487
"CUL4A",-0.206199999999997,10.3887666666667,-2.67738607161912,0.0214250753965218,0.0475381469279463,-4.83701348930954
"TULP2",-0.195793333333331,6.31544666666667,-2.67640073553503,0.0214628934042574,0.047616453285119,-4.83875425509596
"OR4D9",-0.326720000000002,4.8737,-2.67606243217757,0.0214758929912768,0.0476343217498211,-4.83935189493388
"GUCA2A",-0.213633333333333,7.42448666666667,-2.67605961432235,0.0214760013024099,0.0476343217498211,-4.83935687283248
"OFD1",0.241443333333335,8.554155,2.67578274048905,0.0214866462590628,0.0476523257211285,-4.8398459805048
"TXNL1",-0.190366666666666,10.5423833333333,-2.67565536272121,0.0214915453000092,0.0476575838666596,-4.84007099435178
"SLC1A6",-0.231803333333334,6.81104166666667,-2.67506117207918,0.0215144129077452,0.0476972841358582,-4.8411206068718
"COPB2",0.191633333333337,11.51435,2.6750586795065,0.0215145088858523,0.0476972841358582,-4.84112500979138
"SEC22A",0.209036666666666,9.32702166666667,2.6749480791369,0.0215187680503728,0.0477011167118507,-4.84132037514724
"ANXA1",-0.181733333333332,13.7867,-2.67469105234169,0.0215286692451121,0.0477140243455175,-4.84177438266267
"FARP2",0.201006666666668,8.58659666666667,2.67466551799279,0.0215296531262518,0.0477140243455175,-4.84181948557233
"THSD1",-0.370946666666665,7.05398,-2.67435728652068,0.0215415333103232,0.0477347413227815,-4.84236392679152
"NXT2",-0.21874,9.54015333333333,-2.67399873564611,0.0215553611188653,0.0477597687413882,-4.84299723235429
"SLC22A6",-0.19222,7.38340666666667,-2.67320659524636,0.0215859418025935,0.0478219049148771,-4.84439631964868
"PRRC2C",-0.177899999999998,12.16445,-2.67287341524694,0.0215988170794957,0.0478398834062473,-4.84498475956291
"ACTL7B",-0.198853333333331,7.99002333333333,-2.67279350856916,0.0216019060910977,0.0478398834062473,-4.84512588299497
"ANKRD34A",0.244989999999999,8.07151166666667,2.67276385207819,0.0216030526552249,0.0478398834062473,-4.84517825918726
"INSC",-0.264816666666665,6.77063166666667,-2.67273396671298,0.0216042081288729,0.0478398834062473,-4.84523103946806
"APOLD1",0.274096666666668,8.10787833333333,2.67199626224927,0.0216327497750344,0.0478969787203892,-4.84653385296928
"KLRC4-KLRK1",-0.472099999999999,5.02448,-2.67193623979529,0.0216350736727025,0.0478969787203892,-4.84663985148088
"AIRE",-0.202279999999998,8.14705333333333,-2.67183168907596,0.0216391221671235,0.0479003161076146,-4.84682448484897
"TMEM132E-DT",-0.245126666666667,6.56467666666667,-2.67171183439296,0.0216437641955444,0.0479024958766826,-4.84703614265201
"OR3A2",0.221303333333334,7.426575,2.67167504901496,0.0216451891081419,0.0479024958766826,-4.84710110351461
"LINC01356",-0.35646,6.74197,-2.67140986234654,0.0216554640832384,0.0479196095120468,-4.84756940227635
"RHBDD2",0.181266666666666,11.5073666666667,2.67106373200874,0.021668882576662,0.0479436743489032,-4.84818062625
"ZNF432",0.253063333333333,8.36859166666667,2.67069432072556,0.0216832126794193,0.0479697502898407,-4.84883294287117
"MRI1",-0.189333333333334,10.8713666666667,-2.67038263446419,0.0216953108196499,0.0479908829219924,-4.84938331205933
"PSMC2",-0.181633333333334,11.9779166666667,-2.67005132695599,0.0217081778814861,0.0480123123844427,-4.84996831298002
"EMD",0.199933333333334,11.2122,2.6700020490398,0.0217100923433765,0.0480123123844427,-4.85005532334387
"DGCR2",0.184703333333333,9.271345,2.66982857450033,0.0217168332103217,0.0480215862578035,-4.85036162582634
"EXD1",-0.231473333333332,5.07538,-2.66913596077086,0.021743767406692,0.0480755054402475,-4.85158452538061
"RPS20",0.177700000000002,13.2577833333333,2.66884539469107,0.0217550767060433,0.0480948693544767,-4.85209753731564
"FRS3",0.245030000000002,8.547585,2.66862490630897,0.0217636623507055,0.0481082081347501,-4.85248681485926
"CREM",-0.248449999999999,7.266545,-2.66757534609638,0.0218045773662809,0.0481911540269486,-4.85433974404592
"FMO9P",-0.258096666666665,5.90579833333333,-2.66753122321167,0.0218062990743129,0.0481911540269486,-4.85441763665426
"ZNF761",0.243410000000002,7.92620833333333,2.66706890006465,0.0218243473567292,0.0482253864754076,-4.85523378503927
"INGX",-0.23674,7.10817,-2.66647421218021,0.0218475846491907,0.0482710757409627,-4.85628355483119
"RPS15A",0.189433333333337,13.07725,2.66619851901525,0.02185836559522,0.0482892358883737,-4.8567702037092
"GLRB",0.271520000000001,6.88170333333333,2.66571643028769,0.0218772302575199,0.0483252481350489,-4.85762115247305
"HUNK",-0.278523333333333,6.75666166666667,-2.66550239079334,0.0218856110182872,0.0483380964623002,-4.85799894914898
"GTPBP1",-0.186513333333334,9.88308,-2.66530118846398,0.0218934920319333,0.0483498381319089,-4.85835408124727
"SLC6A20",-0.190356666666666,7.09937833333333,-2.6650955991486,0.0219015477807146,0.0483619628926145,-4.85871695062148
"TTC39C",-0.2342,8.47673,-2.66484504836451,0.0219113692485252,0.0483779833337958,-4.85915916974888
"TNFRSF8",-0.264310000000002,8.15734166666667,-2.6643097654455,0.0219323666692858,0.0484186724537658,-4.86010390760721
"TMEM158",-0.251000000000001,9.12744333333333,-2.66377013523544,0.0219535547585342,0.048459772921912,-4.86105627663555
"NNMT",-0.207033333333337,10.5483833333333,-2.66346489621919,0.0219655486510461,0.0484805710831131,-4.86159496074541
"NKAIN1",-0.203246666666667,7.91822,-2.66303489207968,0.021982455987794,0.0485122076593193,-4.86235380698759
"PYDC1",-0.222706666666665,6.23405333333333,-2.66293394557668,0.0219864269687337,0.0485152914418353,-4.86253194764874
"SLC25A43",0.183353333333336,8.82191666666667,2.66277255082274,0.0219927773049083,0.0485190118879036,-4.86281675852058
"ZNF644",0.225300000000004,10.4214166666667,2.66276026832812,0.0219932606536596,0.0485190118879036,-4.86283843309928
"SPECC1",0.189200000000001,9.40061,2.66241390012369,0.0220068954864146,0.0485434105797335,-4.86344965057711
"DAGLB",0.197500000000002,9.39963333333333,2.6623182413959,0.0220106625780904,0.0485460395764108,-4.86361845139076
"SNORA80B",-0.226126666666667,8.07982333333333,-2.66223489197558,0.0220139454424156,0.0485476000859823,-4.86376552994572
"LST1",-0.200043333333332,7.70686833333333,-2.66215800641608,0.0220169741453642,0.0485485997911172,-4.86390120147384
"YIPF6",0.2042,10.6985666666667,2.66183961024278,0.0220295209051215,0.0485705846295257,-4.86446303129321
"GUSBP11",0.215326666666664,9.59873,2.66104269082976,0.0220609554069546,0.048634203061221,-4.8658691811631
"MIR323B",-0.284603333333333,6.899855,-2.66086726124184,0.022067881183248,0.0486437825286959,-4.86617871121567
"KRT18P55",-0.201316666666665,6.636555,-2.66060533434712,0.0220782257830394,0.0486608949182832,-4.8666408498937
"GCN1",-0.186733333333335,10.9132666666667,-2.65974014793801,0.0221124297292857,0.0487305836832786,-4.86816729752683
"MYOF",-0.204799999999997,12.3359,-2.65951606205537,0.0221212971910344,0.0487419931904006,-4.86856263444236
"TIE1",-0.212729999999999,6.707545,-2.65947864222485,0.0221227783001999,0.0487419931904006,-4.8686286505691
"LOC105376485",-0.248346666666666,5.95881666666667,-2.6585221356218,0.0221606709498585,0.0488197742287931,-4.87031605239071
"TAL1",-0.262733333333333,6.78185666666667,-2.65775868172644,0.0221909617176895,0.0488807921640763,-4.87166278916867
"CDC42EP1",-0.199906666666665,8.03464,-2.65738245321025,0.0222059039944759,0.0489079911438095,-4.87232642723001
"NRBP2",0.274246666666668,8.15442333333333,2.65667325396156,0.0222340975679426,0.0489643660342625,-4.87357734412418
"MSI1",-0.20031,7.713715,-2.65639673315044,0.0222450999856274,0.0489828734761198,-4.87406506393031
"ALG14",0.202950000000001,8.98227833333334,2.65603457495313,0.022259517946525,0.0490073059698468,-4.87470381179718
"GNA13",0.220666666666666,10.9231333333333,2.65598743799615,0.0222613952055487,0.0490073059698468,-4.87478694707622
"PPP2R2A",-0.184299999999999,10.33245,-2.65565502322048,0.0222746382764283,0.0490263330890374,-4.87537321662698
"SLFN12",-0.241786666666666,8.68973666666667,-2.65563993240477,0.0222752396640818,0.0490263330890374,-4.87539983144551
"NPTXR",0.228133333333334,8.64202333333333,2.65409985859111,0.0223366979568167,0.04915585958253,-4.87811579811408
"OR7E13P",0.177143333333334,5.24273166666667,2.65388232975541,0.0223453921717203,0.0491692526939535,-4.87849938890387
"RNF139",0.194323333333337,9.79682166666667,2.65306541467356,0.0223780725865372,0.0492354162381902,-4.87993987689115
"PIGK",0.212783333333334,9.701595,2.65292814377292,0.022383568695691,0.049241761405353,-4.88018192072942
"KRT36",-0.212583333333335,5.26260833333333,-2.65274268942425,0.0223909961118819,0.0492523532911419,-4.88050891997823
"KIAA1549L",0.186599999999997,10.3140333333333,2.65187897616979,0.0224256197780203,0.0493227579553683,-4.88203178145225
"PPL",-0.206386666666666,7.09805,-2.65121922036351,0.0224521030338455,0.0493752443176647,-4.8831949604033
"VPS33B",0.228713333333333,9.26457666666667,2.65081778324352,0.0224682322376645,0.0494049511153871,-4.88390268071523
"PSMB1",-0.178199999999999,10.8286333333333,-2.65071625250706,0.0224723134195583,0.0494081619165027,-4.88408167228213
"PSMC5",-0.234413333333334,10.1317933333333,-2.65062003791033,0.0224761815870012,0.0494109036847299,-4.88425129046993
"LSMEM1",0.258066666666666,6.21358666666667,2.64946819229454,0.022522540963422,0.0495031917077359,-4.88628179107154
